order_id,product_id,quantity,unit_price
ORD000144,PROD04906,2,22744000.0
ORD000145,PROD01994,3,7316000.0
ORD000145,PROD04572,3,6794000.0
ORD000146,PROD00687,1,8553000.0
ORD000147,PROD01142,3,1603000.0
ORD000147,PROD00143,3,19965000.0
ORD000147,PROD02833,2,15393000.0
ORD000148,PROD00997,2,24924000.0
ORD000148,PROD02905,2,19827000.0
ORD000148,PROD02412,2,8443000.0
ORD000149,PROD04069,1,2319000.0
ORD000149,PROD02861,3,18000000.0
ORD000150,PROD01128,1,7031000.0
ORD000150,PROD04206,1,20115000.0
ORD000150,PROD04318,1,16961000.0
ORD000151,PROD01234,2,9054000.0
ORD000151,PROD00424,3,3888000.0
ORD000151,PROD01880,3,21427000.0
ORD000151,PROD01827,1,6035000.0
ORD000152,PROD03973,3,19876000.0
ORD000152,PROD03578,2,16244000.0
ORD000153,PROD04847,1,18789000.0
ORD000154,PROD03048,2,23737000.0
ORD000154,PROD01144,1,6201000.0
ORD000154,PROD01220,2,13323000.0
ORD000155,PROD04403,3,356000.0
ORD000155,PROD04523,1,8967000.0
ORD000156,PROD00034,1,3157000.0
ORD000156,PROD02579,2,6713000.0
ORD000156,PROD01102,2,10411000.0
ORD000156,PROD02495,3,13559000.0
ORD000157,PROD00526,3,9414000.0
ORD000157,PROD00531,2,9663000.0
ORD000158,PROD04658,1,11335000.0
ORD000158,PROD04486,2,4194000.0
ORD000159,PROD02032,3,8700000.0
ORD000159,PROD03951,1,23757000.0
ORD000159,PROD02445,2,18695000.0
ORD000160,PROD00785,3,19623000.0
ORD000160,PROD02547,2,9831000.0
ORD000160,PROD00004,3,778000.0
ORD000160,PROD02003,3,21123000.0
ORD000161,PROD01327,2,14504000.0
ORD000162,PROD02613,2,2987000.0
ORD000162,PROD00256,2,23906000.0
ORD000162,PROD02704,3,19276000.0
ORD000163,PROD03860,3,2339000.0
ORD000163,PROD02065,1,20885000.0
ORD000163,PROD04517,1,4782000.0
ORD000163,PROD04330,1,10909000.0
ORD000164,PROD03204,2,4857000.0
ORD000164,PROD00760,2,10193000.0
ORD000164,PROD02466,3,5445000.0
ORD000165,PROD03431,2,9752000.0
ORD000165,PROD04027,2,19955000.0
ORD000166,PROD02267,2,21857000.0
ORD000166,PROD03206,3,19706000.0
ORD000166,PROD02224,1,23078000.0
ORD000167,PROD03840,1,14255000.0
ORD000167,PROD02082,3,454000.0
ORD000167,PROD00309,1,1513000.0
ORD000168,PROD04307,3,14991000.0
ORD000168,PROD03611,2,18707000.0
ORD000168,PROD00086,3,7657000.0
ORD000169,PROD01308,1,3675000.0
ORD000169,PROD01270,3,1950000.0
ORD000169,PROD01853,2,19188000.0
ORD000170,PROD00102,2,5758000.0
ORD000171,PROD03142,2,20909000.0
ORD000172,PROD02255,3,6638000.0
ORD000173,PROD03771,2,19994000.0
ORD000173,PROD04694,2,1120000.0
ORD000173,PROD03282,3,7233000.0
ORD000174,PROD00811,1,20223000.0
ORD000175,PROD01540,1,15946000.0
ORD000175,PROD01763,2,10506000.0
ORD000176,PROD04163,3,13056000.0
ORD000176,PROD04036,1,10840000.0
ORD000176,PROD02151,3,2289000.0
ORD000176,PROD03437,3,9319000.0
ORD000177,PROD04787,1,10887000.0
ORD000177,PROD02774,3,5882000.0
ORD000177,PROD04546,3,1154000.0
ORD000177,PROD02386,1,3882000.0
ORD000178,PROD02662,1,13621000.0
ORD000178,PROD02330,2,10724000.0
ORD000178,PROD01927,3,14375000.0
ORD000178,PROD00040,1,20304000.0
ORD000179,PROD04796,2,11375000.0
ORD000179,PROD03847,1,20621000.0
ORD000180,PROD02576,1,2947000.0
ORD000180,PROD02833,1,15393000.0
ORD000180,PROD01746,1,23295000.0
ORD000180,PROD02297,1,16784000.0
ORD000181,PROD01425,1,11903000.0
ORD000181,PROD04826,3,24153000.0
ORD000182,PROD02825,3,13226000.0
ORD000182,PROD01992,1,12584000.0
ORD000182,PROD02297,3,16784000.0
ORD000182,PROD03220,1,690000.0
ORD000183,PROD03191,1,14661000.0
ORD000183,PROD02579,3,6713000.0
ORD000184,PROD00727,2,16250000.0
ORD000185,PROD02011,2,14191000.0
ORD000185,PROD00745,2,14007000.0
ORD000185,PROD00902,3,18641000.0
ORD000185,PROD01987,2,6126000.0
ORD000186,PROD02498,3,13983000.0
ORD000186,PROD04662,2,3751000.0
ORD000186,PROD03050,2,15098000.0
ORD000187,PROD03031,1,2586000.0
ORD000188,PROD04747,2,23078000.0
ORD000189,PROD00120,2,6588000.0
ORD000190,PROD00865,3,21933000.0
ORD000190,PROD03789,3,8692000.0
ORD000191,PROD03147,1,15547000.0
ORD000192,PROD00155,3,14199000.0
ORD000193,PROD04895,3,8280000.0
ORD000193,PROD01386,3,23560000.0
ORD000193,PROD03089,1,758000.0
ORD000193,PROD03378,3,8547000.0
ORD000194,PROD00114,1,1604000.0
ORD000194,PROD00074,3,13799000.0
ORD000195,PROD00346,2,21445000.0
ORD000195,PROD02433,3,18461000.0
ORD000196,PROD04922,3,13597000.0
ORD000196,PROD01882,2,1983000.0
ORD000197,PROD03700,2,24745000.0
ORD000197,PROD00163,1,22745000.0
ORD000198,PROD02240,2,1501000.0
ORD000199,PROD01663,1,16883000.0
ORD000200,PROD01283,1,754000.0
ORD000200,PROD01559,3,13565000.0
ORD000200,PROD04786,3,1444000.0
ORD000200,PROD03728,1,19010000.0
ORD000201,PROD04375,3,20859000.0
ORD000201,PROD01416,1,20584000.0
ORD000201,PROD03532,3,18540000.0
ORD000201,PROD01852,2,2488000.0
ORD000202,PROD02267,3,21857000.0
ORD000203,PROD04261,3,8636000.0
ORD000203,PROD02105,3,14896000.0
ORD000203,PROD03425,3,3138000.0
ORD000203,PROD03071,3,18955000.0
ORD000204,PROD03139,3,3697000.0
ORD000204,PROD02102,3,1112000.0
ORD000204,PROD00723,1,11247000.0
ORD000204,PROD04725,1,15077000.0
ORD000205,PROD03609,2,8920000.0
ORD000205,PROD00886,1,14318000.0
ORD000206,PROD02535,3,4667000.0
ORD000207,PROD04370,2,22251000.0
ORD000208,PROD00798,1,6134000.0
ORD000208,PROD02098,1,3646000.0
ORD000209,PROD02240,3,1501000.0
ORD000210,PROD02197,2,4181000.0
ORD000211,PROD04999,3,7297000.0
ORD000211,PROD02560,1,21510000.0
ORD000212,PROD03879,1,17835000.0
ORD000212,PROD00763,2,2757000.0
ORD000213,PROD02902,1,14350000.0
ORD000213,PROD04277,1,14883000.0
ORD000214,PROD03173,2,4085000.0
ORD000214,PROD03120,3,21009000.0
ORD000214,PROD03635,2,1133000.0
ORD000215,PROD03546,1,7248000.0
ORD000215,PROD03663,1,12264000.0
ORD000215,PROD01282,1,9521000.0
ORD000215,PROD00811,3,20223000.0
ORD000216,PROD00778,3,3144000.0
ORD000216,PROD01268,3,6701000.0
ORD000216,PROD04098,2,19797000.0
ORD000216,PROD04109,3,20681000.0
ORD000217,PROD03180,3,9153000.0
ORD000218,PROD03973,2,19876000.0
ORD000219,PROD01119,1,3601000.0
ORD000219,PROD03649,3,23716000.0
ORD000219,PROD02491,1,2671000.0
ORD000219,PROD01993,3,7905000.0
ORD000220,PROD03479,2,5667000.0
ORD000220,PROD02171,3,20368000.0
ORD000221,PROD02060,3,1366000.0
ORD000221,PROD02295,3,12308000.0
ORD000221,PROD04520,1,17178000.0
ORD000222,PROD00081,3,12590000.0
ORD000222,PROD04727,1,22727000.0
ORD000223,PROD00001,2,1529000.0
ORD000224,PROD01378,1,13407000.0
ORD000225,PROD04660,1,83000.0
ORD000225,PROD04239,1,944000.0
ORD000225,PROD03744,1,16806000.0
ORD000226,PROD00478,3,10194000.0
ORD000226,PROD00205,3,3836000.0
ORD000227,PROD03729,3,6053000.0
ORD000228,PROD00417,1,6286000.0
ORD000228,PROD03071,2,18955000.0
ORD000228,PROD03463,2,2544000.0
ORD000228,PROD04167,2,1981000.0
ORD000229,PROD02308,2,23760000.0
ORD000229,PROD01439,3,21329000.0
ORD000229,PROD01733,2,24710000.0
ORD000229,PROD03417,2,324000.0
ORD000230,PROD03236,3,10525000.0
ORD000230,PROD02883,1,5960000.0
ORD000231,PROD01419,2,23931000.0
ORD000231,PROD04249,2,9662000.0
ORD000231,PROD02389,1,20675000.0
ORD000231,PROD04769,2,19932000.0
ORD000232,PROD03086,1,16129000.0
ORD000232,PROD04903,3,23256000.0
ORD000233,PROD02819,2,23760000.0
ORD000233,PROD00289,3,220000.0
ORD000233,PROD04332,1,2188000.0
ORD000233,PROD03522,2,13959000.0
ORD000234,PROD04006,3,15325000.0
ORD000234,PROD03053,3,5512000.0
ORD000235,PROD02171,3,20368000.0
ORD000235,PROD01997,2,9507000.0
ORD000235,PROD03350,2,20308000.0
ORD000235,PROD02389,2,20675000.0
ORD000236,PROD01247,1,7065000.0
ORD000236,PROD02540,3,6927000.0
ORD000237,PROD00956,2,19488000.0
ORD000237,PROD04665,2,16242000.0
ORD000237,PROD02250,3,18935000.0
ORD000238,PROD02036,3,1569000.0
ORD000238,PROD04743,3,2430000.0
ORD000238,PROD01878,1,5044000.0
ORD000238,PROD04880,1,19776000.0
ORD000239,PROD01201,1,10436000.0
ORD000240,PROD02841,1,204000.0
ORD000240,PROD00556,2,5630000.0
ORD000240,PROD00693,1,18856000.0
ORD000241,PROD01022,1,20938000.0
ORD000241,PROD01693,2,256000.0
ORD000241,PROD00568,1,16781000.0
ORD000241,PROD01869,2,11869000.0
ORD000242,PROD01823,3,4931000.0
ORD000242,PROD03707,1,10978000.0
ORD000243,PROD01671,1,13856000.0
ORD000244,PROD03379,1,14525000.0
ORD000244,PROD03623,1,17839000.0
ORD000244,PROD01266,2,11133000.0
ORD000244,PROD00387,1,16352000.0
ORD000245,PROD01688,1,21898000.0
ORD000246,PROD03961,3,18054000.0
ORD000246,PROD02761,2,5891000.0
ORD000247,PROD04830,2,18750000.0
ORD000247,PROD04774,1,15692000.0
ORD000247,PROD04099,3,1673000.0
ORD000247,PROD02053,1,12861000.0
ORD000248,PROD03499,1,1570000.0
ORD000248,PROD00161,2,4951000.0
ORD000248,PROD04677,2,3311000.0
ORD000249,PROD01164,1,531000.0
ORD000250,PROD02058,3,21123000.0
ORD000250,PROD01723,1,4795000.0
ORD000250,PROD02716,3,15745000.0
ORD000251,PROD01158,2,4944000.0
ORD000251,PROD01152,1,3752000.0
ORD000251,PROD01817,3,518000.0
ORD000252,PROD00580,1,7677000.0
ORD000252,PROD00859,3,13825000.0
ORD000252,PROD02439,3,6492000.0
ORD000252,PROD01631,1,9230000.0
ORD000253,PROD04785,1,10200000.0
ORD000253,PROD04182,3,22579000.0
ORD000254,PROD00758,2,24140000.0
ORD000255,PROD02658,3,7456000.0
ORD000256,PROD00546,2,22444000.0
ORD000256,PROD01738,2,18116000.0
ORD000256,PROD04737,3,1199000.0
ORD000256,PROD00020,1,1925000.0
ORD000257,PROD00935,1,22165000.0
ORD000258,PROD00603,3,22213000.0
ORD000258,PROD04994,2,3182000.0
ORD000258,PROD00384,2,17627000.0
ORD000258,PROD00776,1,13726000.0
ORD000259,PROD03916,2,1371000.0
ORD000259,PROD02457,2,18099000.0
ORD000259,PROD04212,2,15914000.0
ORD000259,PROD04213,1,20526000.0
ORD000260,PROD01809,2,19071000.0
ORD000260,PROD03166,2,21209000.0
ORD000260,PROD03547,2,23545000.0
ORD000261,PROD01540,1,15946000.0
ORD000262,PROD02609,1,5344000.0
ORD000262,PROD01686,2,13359000.0
ORD000263,PROD00827,2,10109000.0
ORD000263,PROD03847,2,20621000.0
ORD000264,PROD02378,2,16042000.0
ORD000265,PROD01101,2,3848000.0
ORD000266,PROD01470,3,958000.0
ORD000266,PROD00623,3,1324000.0
ORD000266,PROD03778,3,12223000.0
ORD000266,PROD02011,1,14191000.0
ORD000267,PROD04620,1,13113000.0
ORD000267,PROD01452,2,9893000.0
ORD000267,PROD02411,1,16222000.0
ORD000267,PROD00792,3,24051000.0
ORD000268,PROD02115,2,13907000.0
ORD000268,PROD04029,2,11233000.0
ORD000268,PROD04729,1,15569000.0
ORD000268,PROD00527,2,24862000.0
ORD000269,PROD00601,3,19176000.0
ORD000269,PROD02026,1,11768000.0
ORD000269,PROD02881,3,11921000.0
ORD000270,PROD00914,2,1969000.0
ORD000270,PROD03816,1,20633000.0
ORD000270,PROD04930,2,4424000.0
ORD000270,PROD02400,3,23746000.0
ORD000271,PROD01668,1,13311000.0
ORD000271,PROD03026,1,5433000.0
ORD000271,PROD02565,3,389000.0
ORD000271,PROD03011,1,7524000.0
ORD000272,PROD01184,1,3005000.0
ORD000272,PROD01436,1,18703000.0
ORD000272,PROD02000,2,13970000.0
ORD000273,PROD04304,3,17729000.0
ORD000274,PROD00865,3,21933000.0
ORD000275,PROD02055,1,2817000.0
ORD000275,PROD01056,1,23756000.0
ORD000275,PROD04230,3,10948000.0
ORD000276,PROD03215,2,9408000.0
ORD000276,PROD03716,3,14247000.0
ORD000276,PROD01284,2,7392000.0
ORD000276,PROD03235,1,18360000.0
ORD000277,PROD00914,1,1969000.0
ORD000277,PROD02268,3,13224000.0
ORD000277,PROD02462,3,21217000.0
ORD000277,PROD00897,3,14756000.0
ORD000278,PROD01445,3,16768000.0
ORD000278,PROD01789,2,9513000.0
ORD000278,PROD01957,3,13158000.0
ORD000279,PROD01769,3,15790000.0
ORD000279,PROD02052,1,12399000.0
ORD000280,PROD00370,2,4803000.0
ORD000280,PROD03599,2,2778000.0
ORD000280,PROD04370,1,22251000.0
ORD000281,PROD01014,2,18284000.0
ORD000281,PROD02499,3,4731000.0
ORD000281,PROD01412,1,17501000.0
ORD000281,PROD01048,2,21395000.0
ORD000282,PROD00148,1,1231000.0
ORD000282,PROD04133,1,3055000.0
ORD000283,PROD02763,3,12092000.0
ORD000283,PROD03952,2,12487000.0
ORD000283,PROD01716,3,15463000.0
ORD000283,PROD04978,2,11999000.0
ORD000284,PROD00982,3,10207000.0
ORD000284,PROD02170,2,3544000.0
ORD000284,PROD00809,1,22310000.0
ORD000285,PROD03191,3,14661000.0
ORD000286,PROD02244,3,15023000.0
ORD000286,PROD02664,3,12780000.0
ORD000287,PROD01646,2,15806000.0
ORD000287,PROD00868,1,8950000.0
ORD000287,PROD02880,3,22234000.0
ORD000287,PROD04519,2,21825000.0
ORD000288,PROD04753,1,6591000.0
