order_id,product_id,quantity,unit_price
ORD000071,PROD00015,2,13288000.0
ORD000071,PROD00035,1,10849000.0
ORD000071,PROD00016,2,20379000.0
ORD000071,PROD00020,3,11659000.0
ORD000072,PROD00011,3,6136000.0
ORD000072,PROD00053,1,24751000.0
ORD000072,PROD00013,2,159000.0
ORD000072,PROD00052,1,15166000.0
ORD000073,PROD00019,1,3788000.0
ORD000074,PROD00059,1,23031000.0
ORD000075,PROD00016,2,20379000.0
ORD000075,PROD00025,1,4560000.0
ORD000075,PROD00006,1,10072000.0
ORD000076,PROD00003,2,24606000.0
ORD000076,PROD00019,3,3788000.0
ORD000077,PROD00002,2,976000.0
ORD000078,PROD00050,2,20556000.0
ORD000079,PROD00005,2,15586000.0
ORD000079,PROD00008,3,7187000.0
ORD000079,PROD00054,3,15645000.0
ORD000079,PROD00058,1,20669000.0
ORD000080,PROD00037,1,8071000.0
ORD000080,PROD00027,3,24998000.0
ORD000081,PROD00025,2,4560000.0
ORD000082,PROD00051,1,3747000.0
ORD000082,PROD00005,3,15586000.0
ORD000082,PROD00023,3,745000.0
ORD000083,PROD00035,3,10849000.0
ORD000083,PROD00022,1,21339000.0
ORD000083,PROD00053,3,24751000.0
ORD000084,PROD00003,1,24606000.0
ORD000084,PROD00019,1,3788000.0
ORD000084,PROD00013,2,159000.0
ORD000084,PROD00051,2,3747000.0
ORD000085,PROD00023,1,745000.0
ORD000085,PROD00056,3,7082000.0
ORD000085,PROD00050,2,20556000.0
ORD000086,PROD00058,2,20669000.0
ORD000086,PROD00025,3,4560000.0
ORD000086,PROD00022,2,21339000.0
ORD000086,PROD00012,2,4877000.0
ORD000087,PROD00035,2,10849000.0
ORD000087,PROD00019,1,3788000.0
ORD000088,PROD00011,2,6136000.0
ORD000088,PROD00045,1,4645000.0
ORD000088,PROD00029,3,14108000.0
ORD000088,PROD00023,2,745000.0
ORD000089,PROD00024,3,13362000.0
ORD000089,PROD00033,1,15018000.0
ORD000089,PROD00052,1,15166000.0
ORD000089,PROD00048,1,23603000.0
ORD000090,PROD00025,3,4560000.0
ORD000090,PROD00037,1,8071000.0
ORD000090,PROD00003,3,24606000.0
ORD000091,PROD00026,2,6971000.0
ORD000091,PROD00021,1,508000.0
ORD000091,PROD00042,1,5555000.0
ORD000092,PROD00017,2,11263000.0
ORD000093,PROD00013,1,159000.0
ORD000093,PROD00008,2,7187000.0
ORD000093,PROD00009,1,12789000.0
ORD000093,PROD00055,3,87000.0
ORD000094,PROD00046,3,14928000.0
ORD000094,PROD00005,2,15586000.0
ORD000094,PROD00036,2,6767000.0
ORD000095,PROD00033,1,15018000.0
ORD000095,PROD00015,1,13288000.0
ORD000095,PROD00008,1,7187000.0
ORD000096,PROD00040,1,13904000.0
ORD000096,PROD00057,1,14753000.0
ORD000097,PROD00053,2,24751000.0
ORD000097,PROD00037,3,8071000.0
ORD000097,PROD00005,1,15586000.0
ORD000097,PROD00009,2,12789000.0
ORD000098,PROD00050,2,20556000.0
ORD000098,PROD00009,3,12789000.0
ORD000099,PROD00023,2,745000.0
ORD000099,PROD00034,1,1743000.0
ORD000100,PROD00040,3,13904000.0
ORD000100,PROD00035,3,10849000.0
ORD000100,PROD00006,1,10072000.0
ORD000101,PROD00053,1,24751000.0
ORD000102,PROD00050,2,20556000.0
ORD000102,PROD00037,3,8071000.0
ORD000103,PROD00031,3,23224000.0
ORD000103,PROD00016,2,20379000.0
ORD000103,PROD00052,2,15166000.0
ORD000104,PROD00014,2,11624000.0
ORD000104,PROD00022,3,21339000.0
ORD000104,PROD00039,2,12199000.0
ORD000104,PROD00010,3,8393000.0
ORD000105,PROD00016,2,20379000.0
ORD000105,PROD00030,2,24094000.0
ORD000105,PROD00008,1,7187000.0
ORD000106,PROD00016,2,20379000.0
ORD000106,PROD00056,3,7082000.0
ORD000106,PROD00058,3,20669000.0
ORD000106,PROD00011,2,6136000.0
ORD000107,PROD00032,2,17272000.0
ORD000107,PROD00002,3,976000.0
ORD000107,PROD00006,2,10072000.0
ORD000108,PROD00019,1,3788000.0
ORD000108,PROD00035,2,10849000.0
ORD000108,PROD00001,1,8292000.0
ORD000108,PROD00055,2,87000.0
ORD000109,PROD00024,2,13362000.0
ORD000109,PROD00036,1,6767000.0
ORD000110,PROD00009,1,12789000.0
ORD000111,PROD00013,3,159000.0
ORD000111,PROD00039,2,12199000.0
ORD000112,PROD00010,1,8393000.0
ORD000112,PROD00039,2,12199000.0
ORD000112,PROD00058,3,20669000.0
ORD000112,PROD00033,2,15018000.0
ORD000113,PROD00033,2,15018000.0
ORD000113,PROD00054,3,15645000.0
ORD000113,PROD00035,3,10849000.0
ORD000114,PROD00038,3,14255000.0
ORD000114,PROD00020,3,11659000.0
ORD000114,PROD00051,3,3747000.0
ORD000114,PROD00058,1,20669000.0
ORD000115,PROD00047,3,17706000.0
ORD000115,PROD00004,2,13008000.0
ORD000116,PROD00053,1,24751000.0
ORD000116,PROD00044,1,6300000.0
ORD000117,PROD00027,3,24998000.0
ORD000117,PROD00033,2,15018000.0
ORD000118,PROD00034,2,1743000.0
ORD000118,PROD00025,3,4560000.0
ORD000118,PROD00021,2,508000.0
ORD000118,PROD00012,3,4877000.0
ORD000119,PROD00040,1,13904000.0
ORD000119,PROD00031,2,23224000.0
ORD000119,PROD00013,3,159000.0
ORD000120,PROD00045,2,4645000.0
ORD000120,PROD00046,2,14928000.0
ORD000121,PROD00008,3,7187000.0
ORD000121,PROD00037,2,8071000.0
ORD000121,PROD00044,2,6300000.0
ORD000122,PROD00023,2,745000.0
ORD000123,PROD00009,3,12789000.0
ORD000123,PROD00007,3,16939000.0
ORD000123,PROD00040,1,13904000.0
ORD000124,PROD00007,2,16939000.0
ORD000125,PROD00027,2,24998000.0
ORD000125,PROD00042,2,5555000.0
ORD000126,PROD00042,3,5555000.0
ORD000127,PROD00027,1,24998000.0
ORD000127,PROD00057,1,14753000.0
ORD000128,PROD00057,2,14753000.0
ORD000128,PROD00003,3,24606000.0
ORD000128,PROD00001,3,8292000.0
ORD000129,PROD00057,2,14753000.0
ORD000129,PROD00009,2,12789000.0
ORD000129,PROD00055,1,87000.0
ORD000129,PROD00033,1,15018000.0
ORD000130,PROD00048,2,23603000.0
ORD000131,PROD00053,1,24751000.0
ORD000131,PROD00028,2,23741000.0
ORD000131,PROD00033,3,15018000.0
ORD000131,PROD00021,1,508000.0
ORD000132,PROD00016,2,20379000.0
ORD000132,PROD00029,2,14108000.0
ORD000132,PROD00049,3,11978000.0
ORD000132,PROD00018,3,17844000.0
ORD000133,PROD00030,2,24094000.0
ORD000134,PROD00045,2,4645000.0
ORD000134,PROD00008,2,7187000.0
ORD000134,PROD00041,3,18959000.0
ORD000135,PROD00027,2,24998000.0
ORD000135,PROD00045,3,4645000.0
ORD000135,PROD00036,3,6767000.0
ORD000136,PROD00034,2,1743000.0
ORD000137,PROD00037,1,8071000.0
ORD000137,PROD00035,1,10849000.0
ORD000138,PROD00006,1,10072000.0
ORD000138,PROD00058,2,20669000.0
ORD000138,PROD00033,1,15018000.0
ORD000138,PROD00029,3,14108000.0
ORD000139,PROD00047,2,17706000.0
ORD000139,PROD00002,1,976000.0
ORD000139,PROD00026,3,6971000.0
ORD000140,PROD00060,1,12522000.0
ORD000141,PROD00024,2,13362000.0
ORD000141,PROD00058,2,20669000.0
ORD000141,PROD00025,1,4560000.0
ORD000141,PROD00029,3,14108000.0
ORD000142,PROD00034,1,1743000.0
ORD000142,PROD00009,1,12789000.0
ORD000142,PROD00047,2,17706000.0
ORD000142,PROD00015,2,13288000.0
ORD000143,PROD00018,3,17844000.0
ORD000143,PROD00013,1,159000.0
ORD000144,PROD00016,1,20379000.0
ORD000145,PROD00016,3,20379000.0
ORD000146,PROD00009,3,12789000.0
ORD000147,PROD00016,1,20379000.0
ORD000147,PROD00020,3,11659000.0
ORD000147,PROD00057,3,14753000.0
ORD000148,PROD00041,2,18959000.0
ORD000148,PROD00044,3,6300000.0
ORD000149,PROD00045,2,4645000.0
ORD000149,PROD00027,2,24998000.0
ORD000149,PROD00010,1,8393000.0
ORD000150,PROD00059,2,23031000.0
ORD000150,PROD00004,3,13008000.0
ORD000150,PROD00036,3,6767000.0
ORD000150,PROD00027,1,24998000.0
